id,name,description,type,is_collection,property_count,method_count,hierarchy,role
interface_916,SweptVolumes,Interface to compute swept volumes.,Collection,true,0,11,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \Collection\, \SweptVolumes\",Unknown
interface_917,Symmetry,Represents the shape symmetry feature object.,Object,false,1,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \HybridShape\, \Symmetry\","To access the data of the symmetry shape feature object. The data includes: The element to be transformed The reference element which can be a point, a line or a plane Use the CATIAShapeFactory to create ShapeFeature object. See also: ShapeFactory ."
interface_918,SystemConfiguration,Provides abstractions to resources which depend on the platform or the current configuration.,Object,false,5,2,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SystemConfiguration\",Unknown
interface_919,SystemService,Represents an object which provides system services.,Object,false,0,6,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SystemService\",Unknown
interface_920,TCPTrace,Interface representing a TCP trace.,Object,false,3,16,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Activity\, \TCPTrace\","This interface is used to interact with an inverse kinematics device on which a TCP(Tool Center Point) has been defined. A TCP trace is the graphical output of a task simulation. This output is the trajectory path generated by the TCP, defined by lines and points. Each point represents the location of the TCP at a given time. The following code snippet can be used to obtain a handle from a product: Dim MyRobot As Product 'retrieval of the product ... 'retrieval of the trace manager Dim objDevice As TCPTraceManager set objDevice = MyRobot.GetTechnologicalObject( """"TCPTraceManager"""" ) 'activate the trace objDevice.TCPTraceMode=True 'Get the last path Dim NbPath As Long NbPath = objDevice.GetNbPath If NbPath&gt;0 Then ' retrieval of the last trace Dim RobotTCPTrace As TCPTrace Set RobotTCPTrace = objDevice.GetPath(NbPath) 'Export the trace points RobotTCPTrace.Export(""""C:\TEMP\DEBUG.xls"""") End If ."
interface_921,TCPTraceActivity,Interface representing TCPTraceActivity.,Object,false,0,8,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Activity\, \TCPTraceActivity\",This interface is used to work with TCPTraceActivity which consists of a various attributes.
interface_922,TCPTraceManager,Interface representing an accessor to TCP traces object from a product.,Object,false,2,8,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TCPTraceManager\","This interface is used to retrieve TCP traces from a product. This product is the assembly node representing the inverse kinematics assembly. A TCP trace is the graphical output of a task simulation. This output is the trajectory path generated by the TCP, defined by lines and points. Each point represents the location of the TCP at a given time. The following code snippet can be used to obtain a handle from a product: Dim MyRobot As Product 'retrieval of the product ... 'retrieval of the trace manager Dim objDevice As TCPTraceManager set objDevice = MyRobot.GetTechnologicalObject( """"TCPTraceManager"""" ) 'activate the trace objDevice.TCPTraceMode=True 'Get the last path Dim NbPath As Long NbPath = objDevice.GetNbPath If NbPath&gt;0 Then ' retrieval of the last trace Dim RobotTCPTrace As TCPTrace Set RobotTCPTrace = objDevice.GetPath(NbPath) 'Export the trace points RobotTCPTrace.Export(""""C:\TEMP\DEBUG.xls"""") End If ."
interface_923,TCPTraceManagerGraphics,Interface used to modify the default graphical properties of TCP traces.,Object,true,0,3,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TCPTraceManagerGraphics\","This interface is used to overload the next TCP traces and points graphical properties. A TCP trace is the graphical output of a task simulation. This output is the trajectory path generated by the TCP, defined by lines and points. Each point represents the location of the TCP at a given time. The following code snippet can be used to obtain a handle from a product: Dim MyRobot As Product 'retrieval of the product ... 'retrieval of the trace manager Dim objDevice As TCPTraceManagerGraphics set objDevice = MyRobot.GetTechnologicalObject( """"TCPTraceManagerGraphics"""" ) Dim iR As Long Dim iG As Long Dim iB As Long Dim iA As Long 'activate the trace objDevice.SetTraceNextColor DNBTCPTraceRepLine,iR,iG,iB,iA See also: TCPTrace See also: TCPTraceManager ."
interface_924,TPSView,,Object,false,0,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TPSView\",Unknown
interface_925,TPSViewFactory,Represents the TPS view factory object.,Object,false,0,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TPSViewFactory\",Unknown
interface_926,TPSViews,Interface for collection of TPS Views CATIATPSView.,Collection,true,0,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \Collection\, \TPSViews\",Unknown
interface_927,Tag,Interface representing a Tag.,Object,false,0,8,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Tag\","This interface is used to work with Tag. The following code snippet can be used to obtain a Tag from a selected Product Set ParentObject = CATIA.ActiveDocument.Selection.FindObject(""""CATIAProduct"""") Set objTag = ParentObject.GetTechnologicalObject(""""Tag"""") ."
interface_928,TagFactory,Interface representing Tag factory.,Object,false,0,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TagFactory\","This allows the creation of a Tag The following code snippet can be used to obtain a TagFactory from a selected TagGroup Dim objTagFactory As TagFactory Set ParentObject = CATIA.ActiveDocument.Selection.FindObject(""""CATIAProduct"""") Set objTagFactory = ParentObject.GetTechnologicalObject(""""TagFactory"""") ."
interface_929,TagGroup,Interface representing a TagGroup.,Collection,true,0,5,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TagGroup\","This interface is used to work with TagGroup which consists of a list of Tags. The following code snippet can be used to obtain a TagGroup from a selected Product Set ParentObject = CATIA.ActiveDocument.Selection.FindObject(""""CATIAProduct"""") Set objTagGroup = ParentObject.GetTechnologicalObject(""""TagGroup"""") ."
interface_930,TagGroupFactory,Interface representing TagGroup factory.,Object,false,0,5,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TagGroupFactory\","This allows the creation of a TagGroup The following code snippet can be used to obtain a TagGroupFactory from a selected Product Set ParentObject = CATIA.ActiveDocument.Selection.FindObject(""""CATIAProduct"""") Set objTagGroupFact = ParentObject.GetTechnologicalObject(""""TagGroupFactory"""") ."
interface_931,TangentPlane,Interface for accessing Tangent Plane modifier on a TPS.,Object,false,1,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TangentPlane\",Unknown
interface_932,Task,Represents the Task of a resource.,Object,false,0,3,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Task\","Task is the object used to access and manage the attributes of the task. The following code snippet can be used to obtain the Task from the Resource program manager. Dim objResourceProgramManager As ResourceProgramManager Dim oTask As Task objResourceProgramManager.GetTask """"RobotTask.1"""", oTask ."
interface_933,Text,Interface for the TPS Text object.,Object,false,1,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Text\",Unknown
interface_934,TextStream,The textstream object allows to manage input and output for a text stream.,Object,false,2,4,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TextStream\",Unknown
interface_935,ThickSurface,Represents the ThickSurface feature.,Object,false,3,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Shape\, \SurfaceBasedShape\, \ThickSurface\",Unknown
interface_936,Thickness,Represents the thickness shape.,Collection,true,2,5,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Thickness\",Unknown
interface_937,Thread,Represents the Thread feature.,Object,false,7,4,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Thread\",Unknown
interface_938,ThreeDCuts,Interface to compute 3D cuts.,Collection,true,0,9,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \Collection\, \ThreeDCuts\",Unknown
interface_939,TolerancePerUnitBasisRestrictiveValue,Interface for accessing tolerance per unit basis restrictive value on a TPS.,Object,false,1,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \TolerancePerUnitBasisRestrictiveValue\",Unknown
interface_940,ToleranceSheetSettingAtt,The interface to access a CATIAToleranceSheetSettingAtt.,Object,false,5,10,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \ToleranceSheetSettingAtt\",Unknown
interface_941,ToleranceUnitBasisValue,Interface for accessing values of the tolerance unit basis on a TPS.,Object,false,0,2,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \ToleranceUnitBasisValue\",Unknown
interface_942,ToleranceZone,Interface for accessing tolerance zone informations of a TPS.,Object,false,2,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \ToleranceZone\",Unknown
interface_943,Track,The interface to access a CATIATrack.,Object,false,2,3,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Sampled\, \Track\",A CATIATrack (or track) object is an object to define motion to various items (such as a product or a shuttle). These tracks can be simulated which results in them to move along the defined trajectory (with a set speed).
interface_944,Tracks,A collection of all the track objects contained in the current document.,Collection,true,0,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \Collection\, \Sampleds\, \Tracks\",Unknown
interface_945,TransformationShape,Represents the shapes based on a transformation of another shape.,Object,false,0,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Shape\, \TransformationShape\",Unknown
interface_946,Translate,Represents the hybrid shape translate feature object.,Object,false,1,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \HybridShape\, \Translate\",To access the data of the hybrid shape translate feature object. This data includes: The element to translate The translation direction The translation distance and its value Use the CATIAHybridShapeFactory to create HybridShapeFeature object. See also: HybridShapeFactory .
interface_947,TreeTabSettingAtt,,Object,false,14,20,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \TreeTabSettingAtt\",Unknown
interface_948,TreeVizManipSettingAtt,The Interface to retrieve and set the visual information on the specification tree.,Object,false,9,16,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \TreeVizManipSettingAtt\",Unknown
interface_949,TriDimFeatEdge,1-D boundary belonging to a feature whose topological result is three dimensional.,Object,false,0,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Reference\, \Boundary\, \Edge\, \TriDimFeatEdge\","This Boundary object may be, for example, the edge of a Pad. You will create a TriDimFeatEdge object using the Shapes.GetBoundary HybridShapes.GetBoundary Sketches.GetBoundary or Selection.SelectElement2 method. Then, you pass it to the operator (such as ShapeFactory.AddNewEdgeFilletWithConstantRadius ). The lifetime of a TriDimFeatEdge object is limited, see Boundary @sample Example: This example asks the end user to select an edge, and creates an edge fillet on this edge: Dim InputObjectType(0) Set Document = CATIA.ActiveDocument Set Selection = Document.Selection 'We propose to the user that he select an edge InputObjectType(0)=""""TriDimFeatEdge"""" Status=Selection.SelectElement2(InputObjectType,""""Select an edge"""",true) if (Status = """"cancel"""") then Exit Sub Set EdgeFillet = ShapeFactory.AddNewEdgeFilletWithConstantRadius(Selection.Item(1).Value,1,5.0) EdgeFillet.EdgePropagation = 1 Document.Part.Update ."
interface_950,TriDimFeatVertexOrBiDimFeatVertex,0-D boundary belonging to a feature whose topological result is three dimensional or two dimentional.,Object,false,0,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Reference\, \Boundary\, \Vertex\, \TriDimFeatVertexOrBiDimFeatVertex\","This Boundary object may be, for example, the corner of a Pad resulting from the extrusion of a square. You will create a TriDimFeatVertexOrBiDimFeatVertex object using the Shapes.GetBoundary HybridShapes.GetBoundary Sketches.GetBoundary or Selection.SelectElement2 method. Then, you pass it to the operator. The lifetime of a TriDimFeatVertexOrBiDimFeatVertex object is limited, see Boundary ."
interface_951,Trim,"Represents the Trim, or union trim boolean operation.",Object,false,0,8,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \HybridShape\, \Trim\",Unknown
interface_952,TritangentFillet,"The Tritangent Fillet feature : a fillet is built between 3 faces,2 faces will be relimited, the third one willbe used for fillet tangency ; this face will disappear within the resulting shape.",Object,false,3,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Shape\, \DressUpShape\, \Fillet\, \TritangentFillet\",Unknown
interface_953,TypeESSObjectSettingAtt,The interface to access a CATIATypeESSObjectSettingAtt.,Object,false,2,4,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \TypeESSObjectSettingAtt\",Unknown
interface_954,Unit,Represents CATIAUnit object.,Object,false,2,4,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \Unit\",Unknown
interface_955,Units,Represents the collection of Units.,Collection,true,0,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \Units\",Unknown
interface_956,UnitsSheetSettingAtt,The interface to access a CATIAUnitsSheetSettingAtt.,Object,false,6,20,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \SettingController\, \UnitsSheetSettingAtt\",Unknown
interface_957,UnmountActivity,Interface representing a Unmount Activity.,Object,false,2,0,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Activity\, \UnmountActivity\","This interface is used to retieve/assign the value of motion targets/attrs for the move activity. The following code snippet can be used to obtain a MoveJointActivity from a selected Activity Dim oSelectAct As Activity set oSelectAct = CATIA.ActiveDocument.Selection.FindObject(""""CATIAActivity"""") Dim objUnmountAct As UnmountActivity set objUnmountAct = oSelectAct.GetTechnologicalObject(""""UnmountActivity"""") ."
interface_958,UserPattern,Represents the user pattern.,Collection,true,2,1,"\IUnknown\, \IDispatch\, \CATBaseUnknown\, \CATBaseDispatch\, \AnyObject\, \Shape\, \TransformationShape\, \Pattern\, \UserPattern\",Unknown
